task,cost
0,52.71
1,23.77
2,33.18
3,34.32
4,46.47
5,37.99
6,16.65
7,16.76
8,40.91
9,21.4
10,54.93
11,40.73
12,14.68
13,57.77
14,34.89
15,14.89
16,54.52
17,28.86
18,36.86
19,12.07
20,19.48
21,11.92
22,37.01
23,22.64
24,43.48
25,15.25
26,36.17
27,22.33
28,22.17
29,42.62
30,16.9
31,41.69
32,31.7
33,15.56
34,12.88
35,18.51
36,54.26
37,48.36
38,27.43
39,49.94
40,34.43
41,26.84
42,45.72
43,48.54
44,11.0
45,24.69
46,30.01
47,50.41
48,50.67
49,31.61
50,45.57
51,28.86
52,30.27
53,24.95
54,16.32
55,11.22
56,55.13
57,30.26
58,27.83
59,35.63
