task,cost
0,24.23
1,8.58
2,27.31
3,35.33
4,45.83
5,51.3
6,25.6
7,30.36
8,26.7
9,50.58
10,9.86
11,42.91
12,50.04
13,37.45
14,26.16
15,45.29
16,18.19
17,13.55
18,26.31
19,7.93
20,46.91
21,17.67
22,38.87
23,28.26
24,21.8
25,25.31
26,10.55
27,31.83
28,27.93
29,8.69
30,38.89
31,48.4
32,58.23
33,21.76
34,13.01
35,8.25
36,27.82
37,38.18
38,31.51
39,39.18
40,29.92
41,10.89
42,33.14
43,26.69
44,19.38
45,37.57
46,51.15
47,16.17
48,20.45
49,49.61
50,27.52
51,45.36
52,23.98
53,35.52
54,19.27
55,36.51
56,34.17
57,43.93
58,9.63
59,28.4
60,27.46
61,28.91
62,16.02
63,28.21
64,32.81
65,41.29
66,11.36
67,40.49
68,18.9
69,42.43
