task,cost
0,45.96
1,52.45
2,42.12
3,46.26
4,42.3
5,11.98
6,29.66
7,34.73
8,11.79
9,31.68
10,18.14
11,35.85
12,40.77
13,42.18
14,25.35
15,36.05
16,46.3
17,31.47
18,40.77
19,37.32
20,43.1
21,54.75
22,47.58
23,44.03
24,33.56
25,16.91
26,23.31
27,13.14
28,56.09
29,15.99
30,25.84
31,55.87
32,42.1
33,37.32
34,38.69
35,10.75
36,19.14
37,43.03
38,29.43
39,26.88
40,33.99
41,13.47
42,40.85
43,46.98
44,13.2
45,28.6
46,22.73
47,20.42
48,33.04
49,50.33
50,12.23
51,9.8
52,32.32
53,36.0
54,37.49
55,46.0
56,11.48
57,29.26
58,32.63
59,27.49
