task,cost
0,38.42
1,42.76
2,21.99
3,50.05
4,42.95
5,29.14
6,17.95
7,10.7
8,34.8
9,23.22
10,59.65
11,15.33
12,25.58
13,34.35
14,14.33
15,22.3
16,23.72
17,22.02
18,28.72
19,31.7
20,47.45
21,49.94
22,28.13
23,29.89
24,42.45
25,23.63
26,43.64
27,27.75
28,35.67
29,21.45
30,50.15
31,45.71
32,56.0
33,53.67
34,35.18
35,27.07
36,40.8
37,41.81
38,49.91
39,53.71
40,36.39
41,17.46
42,49.64
43,35.39
44,17.06
45,38.78
46,44.93
47,40.72
48,17.06
49,34.24
50,51.1
51,25.88
52,25.55
53,19.57
54,24.25
55,46.26
56,27.28
57,38.65
58,25.68
59,43.8
60,12.69
61,19.38
62,15.36
63,23.35
64,30.56
65,52.26
66,37.39
67,14.49
68,23.63
69,27.81
70,17.47
71,44.02
72,44.12
73,31.9
74,30.28
75,46.82
76,53.94
77,25.74
78,35.66
79,36.0
80,31.09
81,43.99
82,10.46
83,10.88
84,31.91
85,39.69
86,58.84
87,31.53
88,11.74
89,19.1
90,44.91
91,45.08
92,42.49
93,26.44
94,21.46
95,23.95
96,42.98
97,34.97
98,18.97
99,26.9
