task,cost
0,18.7
1,38.3
2,21.89
3,18.61
4,37.07
5,31.02
6,49.42
7,19.39
8,25.64
9,45.63
10,25.92
11,31.43
12,16.28
13,10.43
14,25.04
15,44.01
16,37.79
17,45.45
18,39.39
19,54.32
20,9.72
21,20.28
22,26.15
23,40.79
24,40.59
25,50.08
26,45.35
27,45.83
28,22.0
29,56.16
30,22.97
31,9.29
32,45.91
33,16.53
34,47.92
35,31.93
36,34.14
37,13.52
38,32.49
39,28.11
40,22.5
41,11.55
42,35.71
43,44.74
44,48.21
45,55.81
46,38.0
47,48.86
48,16.12
49,29.78
50,25.82
51,21.87
52,38.63
53,35.97
54,31.08
55,14.43
56,24.64
57,49.25
58,38.71
59,56.89
60,37.48
61,51.77
62,30.89
63,36.22
64,50.56
65,59.7
66,22.09
67,26.42
68,9.97
69,19.83
70,21.67
71,42.95
72,45.31
73,22.13
74,37.43
75,16.34
76,18.2
77,33.3
78,36.84
79,17.01
80,15.7
81,37.59
82,11.95
83,19.28
84,12.55
85,11.87
86,35.13
87,44.54
88,39.84
89,21.14
