task,cost
0,30.0
1,9.88
2,28.14
3,26.38
4,39.15
5,44.89
6,32.13
7,36.08
8,33.31
9,38.78
10,8.92
11,22.86
12,19.79
13,32.12
14,23.1
15,40.85
16,36.34
17,15.53
18,18.9
19,24.81
20,11.14
21,15.56
22,54.45
23,58.35
24,45.41
25,36.01
26,28.15
27,11.09
28,22.43
29,27.66
30,36.28
31,14.28
32,18.45
33,14.55
34,20.01
35,51.56
36,46.05
37,13.59
38,25.92
39,22.02
40,28.33
41,19.67
42,39.35
43,8.45
44,55.95
45,21.14
46,10.31
47,27.25
48,34.42
49,33.96
50,53.26
51,32.6
52,20.68
53,44.81
54,30.37
55,8.78
56,32.73
57,30.58
58,25.79
59,51.68
60,55.96
61,26.73
62,51.92
63,24.99
64,21.29
65,33.46
66,34.87
67,18.17
68,51.37
69,20.22
70,17.68
71,43.17
72,10.96
73,13.15
74,25.27
75,30.87
76,28.41
77,49.37
78,32.54
79,50.98
80,42.2
81,43.9
82,25.84
83,18.69
84,18.1
85,19.04
86,17.51
87,20.94
88,16.72
89,22.21
90,36.12
91,37.53
92,27.59
93,11.89
94,18.36
95,47.19
96,10.1
97,33.77
98,11.46
99,25.43
