src,dst,comm
0,16,10
0,32,8
0,28,7
0,35,4
1,37,6
1,39,6
1,35,2
1,10,4
2,8,8
2,36,1
2,39,10
2,23,8
3,11,8
3,19,3
3,21,1
3,27,3
4,31,4
4,7,2
4,13,3
5,38,5
5,11,5
5,13,5
6,24,6
6,14,1
6,31,8
7,29,5
7,35,1
7,15,4
7,25,3
8,13,9
8,27,5
8,38,9
8,15,7
9,26,8
9,39,10
9,34,1
9,22,1
10,12,8
10,22,5
10,21,3
10,37,1
11,36,3
11,21,1
11,25,5
11,28,2
12,26,4
12,34,8
12,27,1
13,18,8
13,15,4
14,39,2
14,38,9
14,24,3
14,16,10
15,34,2
15,27,9
16,24,5
16,19,3
16,17,1
17,23,2
17,19,7
17,28,1
17,39,7
18,27,2
18,34,5
18,24,3
19,25,3
19,29,8
19,27,5
20,32,8
20,25,5
20,26,4
20,21,9
21,26,1
21,32,5
22,28,10
22,30,10
23,39,5
23,38,2
23,24,2
24,27,4
24,31,7
24,32,9
25,38,7
25,32,2
26,37,8
26,29,8
26,31,5
27,33,6
27,36,10
27,35,1
28,37,3
28,35,2
28,36,6
28,30,8
29,31,7
29,34,1
29,36,5
30,35,2
30,31,9
30,33,10
30,37,7
31,33,6
32,37,10
32,35,10
32,39,4
32,38,9
33,36,6
33,34,10
33,37,7
33,39,4
34,35,2
34,37,6
34,38,5
35,37,3
35,36,5
35,39,4
36,38,7
36,39,3
36,37,6
37,38,6
37,39,4
38,39,8
