src,dst,comm
0,36,4
0,2,1
1,36,1
1,31,3
2,19,4
2,33,9
2,21,10
2,32,5
3,24,2
3,38,10
3,19,4
3,37,5
4,32,8
4,38,2
5,31,3
6,8,10
6,35,10
6,24,3
6,39,1
7,20,4
7,37,2
8,30,1
8,20,3
9,28,10
10,32,1
10,18,1
10,16,10
10,27,4
11,14,1
11,39,8
12,22,4
13,28,8
13,32,7
14,33,4
14,36,5
14,20,2
15,21,10
15,34,3
15,36,9
16,19,3
16,38,7
17,28,3
18,26,2
18,39,10
19,20,5
19,24,2
19,39,4
19,35,1
20,32,7
20,38,9
20,24,2
20,29,3
21,26,6
21,22,5
21,24,5
21,33,5
22,37,10
22,31,10
23,31,4
23,38,8
24,39,1
24,34,2
24,28,6
25,38,10
25,39,6
25,33,4
25,34,5
26,32,5
26,37,7
26,39,9
26,35,10
27,36,5
27,29,9
28,32,8
29,30,3
29,36,2
29,32,5
29,31,9
30,34,10
31,32,1
32,35,4
32,38,9
32,36,10
32,33,9
33,38,9
33,34,7
33,36,3
33,37,1
34,36,1
34,35,6
35,39,8
35,36,10
35,37,3
35,38,10
36,38,7
36,39,4
36,37,2
37,39,7
38,39,6
