task,cost
0,41.02
1,36.22
2,39.22
3,20.06
4,34.29
5,11.45
6,11.07
7,48.26
8,37.88
9,43.28
10,13.37
11,26.85
12,18.15
13,14.77
14,54.32
15,26.61
16,31.7
17,49.67
18,50.23
19,29.24
20,21.17
21,32.38
22,33.67
23,23.3
24,40.41
25,26.01
26,55.37
27,38.42
28,35.71
29,21.1
30,10.24
31,23.51
32,17.55
33,22.51
34,25.46
35,17.92
36,50.63
37,31.82
38,26.65
39,48.14
40,8.33
41,13.92
42,49.55
43,17.45
44,51.74
45,38.54
46,41.27
47,32.96
48,8.08
49,37.8
50,35.66
51,32.42
52,38.79
53,33.47
54,31.59
55,23.08
56,28.14
57,28.92
58,15.83
59,37.94
60,54.25
61,40.65
62,20.13
63,33.63
64,41.36
65,10.29
66,40.31
67,49.67
68,21.54
69,51.03
70,53.72
71,30.01
72,40.36
73,50.6
74,33.33
75,54.54
76,20.04
77,34.94
78,22.15
79,11.49
80,11.52
81,40.49
82,40.29
83,18.87
84,22.35
85,44.98
86,26.26
87,20.64
88,33.69
89,27.2
