task,cost
0,23.81
1,22.69
2,43.76
3,29.25
4,55.46
5,47.63
6,22.36
7,27.4
8,13.74
9,34.64
10,27.59
11,12.72
12,30.25
13,28.39
14,39.88
15,56.67
16,44.29
17,17.76
18,23.75
19,21.75
20,31.33
21,21.35
22,17.98
23,39.56
24,50.9
25,56.75
26,44.59
27,23.42
28,13.33
29,7.73
30,12.65
31,58.16
32,50.42
33,45.24
34,26.56
35,27.56
36,38.25
37,18.07
38,31.02
39,52.8
40,21.82
41,28.43
42,8.07
43,33.99
44,26.57
45,38.6
46,16.47
47,34.06
48,46.76
49,34.86
50,12.86
51,20.39
52,14.69
53,28.42
54,17.81
55,18.15
56,31.28
57,28.06
58,36.6
59,33.93
