task,cost
0,37.73
1,12.01
2,38.79
3,54.45
4,24.12
5,22.8
6,43.57
7,37.72
8,32.11
9,28.12
10,18.31
11,11.45
12,37.21
13,32.77
14,37.47
15,31.56
16,19.84
17,40.55
18,41.95
19,19.18
20,29.73
21,30.16
22,24.65
23,41.74
24,39.41
25,20.07
26,36.39
27,34.04
28,15.62
29,20.44
30,18.9
31,43.42
32,14.18
33,27.08
34,21.98
35,37.66
36,9.25
37,24.43
38,21.63
39,32.37
40,30.53
41,26.74
42,16.61
43,39.87
44,38.09
45,33.0
46,29.28
47,35.67
48,26.58
49,37.71
50,48.93
51,12.43
52,25.58
53,13.46
54,45.89
55,26.24
56,28.57
57,52.39
58,21.97
59,19.0
60,33.08
61,24.55
62,48.25
63,22.28
64,39.46
65,36.85
66,11.72
67,10.96
68,18.11
69,29.06
70,42.39
71,13.68
72,61.11
73,10.29
74,60.98
75,46.67
76,13.62
77,32.42
78,11.49
79,14.91
