task,cost
0,19.78
1,28.05
2,29.65
3,13.61
4,23.24
5,46.71
6,8.45
7,30.89
8,39.22
9,49.69
10,24.55
11,11.36
12,40.14
13,20.54
14,23.78
15,30.64
16,25.41
17,28.38
18,25.62
19,14.57
20,9.97
21,48.18
22,26.05
23,21.63
24,56.36
25,28.88
26,14.82
27,31.8
28,19.23
29,43.7
30,25.41
31,29.76
32,26.21
33,42.56
34,48.0
35,35.89
36,21.93
37,43.55
38,9.66
39,44.51
40,24.6
41,15.61
42,25.56
43,14.24
44,32.26
45,25.57
46,20.15
47,23.26
48,39.78
49,21.01
50,10.24
51,13.02
52,24.08
53,46.03
54,34.93
55,40.08
56,34.37
57,12.99
58,57.12
59,53.4
