task,cost
0,32.16
1,22.52
2,40.62
3,48.54
4,34.91
5,32.29
6,16.61
7,33.31
8,29.15
9,14.48
10,22.35
11,16.99
12,11.32
13,32.36
14,43.42
15,40.02
16,27.16
17,22.28
18,33.59
19,41.2
20,37.42
21,35.29
22,19.79
23,56.94
24,13.44
25,53.2
26,32.88
27,35.05
28,14.12
29,24.84
30,35.04
31,24.05
32,19.36
33,25.43
34,33.05
35,21.49
36,26.77
37,25.22
38,19.7
39,25.84
40,19.77
41,29.46
42,25.34
43,37.29
44,51.58
45,10.28
46,52.48
47,41.52
48,29.14
49,18.14
50,17.28
51,15.66
52,44.74
53,31.03
54,31.03
55,32.63
56,15.14
57,60.17
58,21.34
59,40.37
60,35.4
61,20.7
62,29.25
63,41.55
64,14.66
65,37.35
66,53.6
67,39.54
68,17.57
69,17.24
