src,dst,comm
0,2,3
1,7,6
1,23,5
2,29,4
3,20,6
3,13,7
3,12,7
3,23,2
4,13,5
4,22,6
5,12,4
5,7,2
5,27,6
5,10,8
6,28,3
6,27,8
6,17,8
7,29,3
7,13,3
7,16,2
8,19,6
8,16,6
9,22,9
9,25,5
9,20,10
9,16,6
10,24,1
10,20,3
11,18,8
12,18,4
12,28,5
13,20,1
13,16,8
14,24,8
14,17,5
14,29,9
14,19,8
15,25,3
16,26,3
17,26,10
17,20,8
17,19,5
18,21,8
18,23,3
18,25,2
18,27,4
19,20,10
19,22,6
20,21,2
21,24,1
21,27,4
22,28,3
22,27,3
22,24,8
22,26,6
23,24,3
23,26,4
23,29,1
23,28,6
24,29,4
24,25,1
24,28,9
25,28,6
25,27,7
26,27,5
26,29,7
26,28,7
27,28,6
28,29,9
