task,cost
0,19.43
1,33.37
2,18.9
3,28.14
4,41.28
5,28.76
6,25.25
7,17.63
8,37.34
9,40.56
10,39.23
11,11.2
12,12.67
13,27.28
14,16.95
15,36.73
16,19.93
17,33.22
18,33.72
19,31.18
20,50.57
21,24.48
22,52.81
23,18.23
24,9.49
25,32.98
26,43.35
27,44.8
28,39.64
29,30.4
30,21.02
31,17.58
32,28.07
33,8.69
34,11.05
35,11.26
36,34.54
37,46.77
38,25.46
39,31.08
40,18.59
41,23.82
42,13.59
43,23.27
44,29.83
45,14.89
46,40.21
47,48.28
48,24.48
49,10.76
50,26.04
51,12.05
52,29.61
53,24.01
54,16.93
55,9.73
56,32.96
57,12.07
58,47.18
59,31.74
60,19.5
61,32.31
62,21.91
63,29.6
64,39.54
65,34.59
66,18.16
67,22.35
68,42.63
69,30.64
70,30.26
71,39.65
72,56.75
73,38.86
74,8.66
75,21.23
76,18.39
77,11.39
78,40.5
79,15.86
