task,cost
0,21.48
1,36.97
2,27.18
3,36.03
4,11.53
5,29.54
6,22.61
7,18.44
8,30.2
9,62.19
10,10.01
11,16.49
12,28.94
13,53.89
14,30.7
15,13.76
16,19.94
17,27.14
18,42.37
19,54.57
20,34.12
21,32.71
22,12.97
23,37.79
24,41.99
25,15.7
26,14.37
27,17.29
28,20.66
29,21.88
30,34.87
31,24.51
32,49.85
33,28.24
34,47.09
35,18.32
36,27.85
37,37.42
38,8.91
39,59.04
40,30.96
41,38.78
42,32.39
43,44.16
44,13.41
45,31.21
46,31.34
47,25.22
48,29.83
49,23.3
50,20.74
51,9.84
52,38.57
53,31.17
54,19.69
55,36.47
56,22.23
57,36.84
58,51.95
59,27.37
60,31.34
61,30.26
62,17.31
63,46.29
64,30.49
65,25.31
66,18.04
67,41.68
68,16.38
69,44.59
70,13.04
71,40.92
72,18.93
73,20.2
74,36.38
75,22.45
76,9.75
77,27.61
78,47.01
79,9.39
80,11.04
81,47.56
82,18.84
83,45.35
84,50.48
85,20.81
86,9.01
87,36.73
88,32.27
89,24.73
