task,cost
0,8.34
1,21.09
2,16.41
3,24.57
4,30.63
5,29.42
6,50.34
7,33.13
8,15.21
9,24.83
10,31.62
11,32.7
12,21.68
13,24.87
14,23.1
15,8.85
16,13.68
17,42.47
18,37.56
19,20.57
20,25.03
21,26.71
22,35.0
23,25.4
24,45.35
25,16.78
26,40.86
27,12.97
28,11.11
29,10.9
30,30.73
31,28.45
32,40.78
33,16.63
34,33.1
35,54.81
36,45.85
37,39.39
38,35.37
39,12.41
40,40.29
41,45.77
42,45.01
43,50.59
44,41.16
45,25.65
46,22.03
47,35.78
48,61.96
49,16.32
50,20.59
51,33.91
52,12.92
53,42.55
54,41.33
55,38.95
56,42.96
57,44.33
58,36.32
59,31.63
60,26.91
61,28.54
62,36.86
63,26.93
64,28.96
65,27.4
66,10.67
67,23.86
68,30.61
69,34.89
70,41.59
71,54.16
72,31.04
73,8.4
74,37.9
75,21.43
76,22.27
77,16.01
78,34.72
79,27.67
80,49.37
81,19.72
82,49.19
83,48.24
84,45.73
85,59.49
86,44.16
87,38.66
88,48.99
89,9.32
90,46.67
91,49.35
92,28.8
93,29.69
94,39.03
95,42.21
96,49.87
97,50.18
98,45.04
99,30.48
