src,dst,comm
0,42,2
1,24,8
1,52,2
1,12,9
1,9,8
2,28,8
2,34,6
2,30,5
2,4,1
3,40,7
3,43,7
3,58,2
3,59,8
4,20,8
4,59,4
5,28,2
5,13,2
5,30,8
5,10,6
6,49,2
6,42,4
6,31,6
6,32,3
7,26,3
8,51,8
8,32,5
9,50,9
10,27,6
11,35,10
11,49,8
12,19,9
12,23,8
12,39,9
12,25,9
13,55,3
13,27,6
13,21,6
14,16,6
14,38,2
15,32,4
16,17,8
16,35,3
16,41,5
17,23,5
17,48,2
17,47,7
18,43,2
18,54,6
18,21,3
19,45,9
19,50,2
19,42,6
20,41,3
21,22,7
21,45,6
22,44,9
23,53,1
24,55,2
25,44,8
25,54,4
25,42,4
25,37,4
26,31,2
26,46,10
26,45,9
27,50,3
27,29,1
28,46,9
28,34,4
28,35,2
28,52,5
29,33,2
30,41,7
31,37,7
31,45,10
31,41,1
32,54,3
32,53,9
32,58,7
33,38,2
33,42,8
33,51,8
34,49,9
34,38,4
34,48,8
35,59,1
35,42,3
35,47,8
36,40,1
36,41,6
37,55,4
37,49,2
37,50,10
38,52,2
38,59,3
39,42,10
39,41,2
39,50,1
39,43,8
40,52,5
41,52,4
41,54,9
41,55,7
41,56,10
42,47,6
42,45,10
43,44,7
43,54,5
44,51,4
45,55,2
45,54,5
45,53,5
46,58,7
46,49,2
46,47,10
46,50,2
47,53,9
47,55,10
47,51,10
48,56,2
49,59,10
50,52,1
50,55,8
51,57,7
51,54,5
51,55,8
52,59,6
52,57,6
52,56,7
53,56,1
53,59,3
53,54,9
53,55,1
54,59,5
54,55,7
55,58,6
55,56,10
56,58,10
56,57,8
56,59,1
57,59,2
58,59,5
