task,cost
0,25.6
1,14.4
2,19.94
3,12.69
4,34.09
5,30.91
6,26.14
7,22.89
8,45.21
9,18.55
10,18.04
11,42.13
12,50.11
13,24.73
14,24.24
15,14.44
16,20.26
17,47.34
18,15.24
19,17.09
20,10.31
21,44.28
22,13.48
23,23.21
24,17.25
25,16.91
26,30.7
27,14.95
28,11.71
29,39.65
30,22.83
31,51.08
32,11.23
33,28.31
34,43.09
35,25.29
36,43.94
37,14.22
38,42.3
39,31.12
40,17.4
41,25.31
42,23.76
43,29.67
44,36.27
45,16.13
46,23.88
47,29.62
48,39.41
49,21.75
50,31.5
51,36.83
52,20.93
53,27.29
54,25.38
55,15.47
56,25.67
57,45.82
58,42.99
59,19.73
60,10.42
61,34.59
62,40.44
63,12.54
64,22.28
65,8.58
66,18.34
67,18.15
68,33.16
69,45.59
70,18.65
71,54.45
72,31.57
73,24.4
74,43.38
75,46.43
76,12.51
77,16.62
78,46.28
79,47.18
80,40.17
81,14.99
82,35.84
83,10.14
84,23.89
85,37.23
86,23.6
87,22.95
88,20.42
89,44.43
90,10.51
91,23.47
92,15.29
93,18.23
94,49.84
95,34.61
96,32.7
97,47.94
98,25.24
99,24.08
