task,cost
0,29.54
1,15.73
2,10.35
3,33.7
4,17.49
5,44.23
6,35.15
7,51.6
8,45.87
9,10.87
10,35.1
11,16.78
12,52.46
13,25.91
14,29.37
15,33.87
16,13.95
17,29.64
18,11.28
19,33.57
20,50.02
21,34.14
22,37.27
23,40.37
24,16.81
25,21.15
26,45.82
27,37.71
28,25.06
29,27.11
30,36.05
31,36.04
32,35.95
33,39.31
34,28.32
35,27.15
36,37.98
37,22.61
38,49.13
39,19.5
40,20.92
41,47.96
42,32.08
43,32.39
44,58.55
45,53.67
46,22.14
47,12.18
48,42.09
49,36.07
50,14.47
51,49.41
52,39.52
53,22.04
54,23.43
55,23.07
56,49.76
57,41.1
58,26.72
59,16.93
