task,cost
0,26.57
1,46.0
2,41.82
3,23.27
4,30.03
5,43.17
6,54.47
7,32.9
8,19.15
9,53.61
10,31.81
11,17.98
12,44.64
13,33.95
14,41.67
15,19.57
16,56.37
17,13.31
18,22.3
19,11.53
20,13.99
21,23.45
22,28.97
23,29.07
24,16.36
25,28.28
26,35.03
27,14.45
28,35.32
29,26.58
30,27.8
31,40.33
32,43.16
33,24.25
34,22.32
35,42.13
36,29.06
37,14.59
38,38.42
39,8.49
40,41.26
41,45.26
42,14.13
43,17.34
44,35.33
45,10.4
46,47.5
47,23.29
48,10.06
49,41.96
50,12.13
51,44.52
52,10.83
53,33.26
54,18.61
55,39.88
56,34.37
57,46.8
58,18.74
59,22.54
60,17.17
61,39.76
62,25.68
63,32.98
64,26.61
65,27.5
66,44.23
67,20.07
68,22.59
69,18.19
70,21.91
71,45.48
72,14.14
73,28.08
74,40.87
75,50.83
76,24.95
77,49.3
78,29.94
79,37.58
80,40.27
81,47.13
82,40.67
83,47.99
84,32.98
85,28.66
86,30.58
87,53.52
88,18.11
89,33.96
90,45.91
91,22.45
92,12.17
93,52.95
94,56.94
95,23.14
96,43.09
97,27.87
98,41.39
99,47.7
