task,cost
0,16.93
1,43.94
2,14.57
3,44.66
4,40.05
5,10.74
6,34.37
7,44.51
8,30.93
9,39.88
10,22.61
11,13.88
12,53.43
13,43.13
14,22.04
15,29.05
16,30.78
17,40.44
18,12.72
19,10.59
20,40.91
21,22.02
22,59.4
23,31.73
24,26.26
25,24.59
26,40.45
27,35.1
28,16.03
29,62.3
30,19.72
31,39.78
32,38.63
33,13.85
34,38.5
35,16.07
36,26.28
37,53.07
38,40.09
39,24.61
40,20.47
41,34.32
42,26.1
43,24.52
44,50.02
45,38.07
46,41.32
47,37.38
48,41.48
49,41.58
50,30.47
51,35.44
52,14.46
53,24.01
54,44.41
55,36.3
56,13.44
57,10.54
58,25.45
59,25.2
60,27.09
61,26.04
62,14.99
63,18.11
64,29.13
65,53.21
66,40.64
67,23.1
68,13.37
69,29.73
