task,cost
0,17.04
1,48.03
2,22.13
3,12.23
4,46.83
5,13.6
6,37.48
7,52.99
8,43.08
9,38.86
10,47.47
11,27.63
12,28.38
13,26.19
14,19.97
15,13.09
16,52.35
17,21.8
18,12.97
19,29.33
20,24.26
21,24.84
22,39.72
23,33.58
24,25.68
25,8.69
26,13.64
27,29.78
28,20.88
29,34.48
30,21.36
31,26.22
32,36.7
33,28.06
34,39.36
35,35.3
36,32.69
37,29.98
38,38.28
39,30.17
40,26.92
41,20.34
42,21.72
43,34.99
44,29.24
45,16.45
46,29.0
47,35.43
48,29.87
49,15.39
50,47.85
51,28.75
52,45.84
53,58.71
54,16.9
55,36.46
56,33.42
57,35.94
58,46.88
59,25.83
