task,cost
0,36.61
1,8.55
2,15.26
3,24.32
4,39.25
5,34.67
6,18.31
7,39.6
8,44.09
9,20.58
10,43.11
11,36.2
12,24.41
13,20.55
14,41.28
15,9.0
16,32.04
17,51.92
18,19.35
19,31.96
20,11.18
21,44.3
22,21.92
23,20.64
24,29.49
25,46.35
26,20.98
27,33.44
28,35.04
29,27.51
30,15.61
31,18.09
32,7.93
33,60.61
34,45.81
35,11.47
36,42.97
37,8.86
38,36.96
39,19.52
40,21.92
41,15.93
42,29.24
43,35.74
44,36.14
45,39.15
46,34.03
47,50.94
48,39.28
49,45.43
50,20.22
51,24.87
52,54.48
53,10.92
54,32.64
55,28.81
56,17.5
57,16.37
58,50.79
59,14.72
60,13.31
61,25.94
62,32.75
63,45.73
64,23.05
65,24.18
66,11.94
67,13.8
68,24.74
69,40.43
70,18.47
71,29.14
72,29.52
73,22.0
74,8.57
75,21.46
76,18.73
77,37.74
78,38.02
79,57.38
80,30.93
81,16.05
82,56.57
83,20.27
84,42.66
85,36.78
86,34.52
87,12.45
88,28.14
89,19.88
