task,cost
0,38.19
1,21.06
2,26.93
3,21.49
4,12.98
5,45.31
6,16.65
7,20.15
8,10.81
9,14.26
10,10.09
11,54.25
12,7.58
13,16.13
14,54.16
15,46.66
16,34.98
17,36.3
18,12.53
19,12.43
20,33.87
21,26.91
22,12.58
23,28.73
24,38.62
25,35.26
26,30.84
27,21.29
28,17.76
29,12.07
30,8.19
31,27.85
32,36.78
33,25.7
34,13.27
35,21.83
36,12.17
37,23.78
38,38.05
39,61.94
40,36.5
41,39.17
42,24.06
43,47.72
44,41.06
45,41.46
46,10.45
47,19.9
48,31.92
49,24.22
50,8.77
51,21.14
52,27.37
53,35.0
54,14.07
55,23.99
56,32.14
57,28.34
58,26.87
59,18.16
60,29.32
61,40.54
62,49.09
63,43.08
64,36.33
65,34.73
66,15.12
67,13.16
68,25.7
69,34.38
70,31.16
71,15.54
72,38.66
73,26.66
74,10.72
75,15.22
76,10.94
77,34.8
78,10.36
79,10.28
