task,cost
0,13.21
1,23.24
2,37.17
3,22.87
4,25.58
5,49.06
6,48.94
7,43.68
8,16.81
9,15.11
10,12.11
11,14.07
12,39.63
13,22.53
14,29.87
15,36.19
16,29.84
17,47.44
18,11.87
19,10.6
20,8.33
21,27.23
22,28.34
23,41.92
24,34.7
25,37.9
26,15.72
27,50.38
28,8.43
29,33.02
30,13.43
31,25.84
32,9.13
33,26.54
34,15.4
35,33.23
36,30.62
37,32.53
38,14.44
39,39.81
40,19.15
41,11.55
42,43.66
43,31.25
44,36.31
45,25.18
46,29.59
47,37.24
48,43.72
49,35.16
50,33.01
51,46.06
52,24.53
53,19.27
54,16.65
55,24.93
56,28.43
57,38.32
58,31.19
59,37.53
60,16.96
61,40.31
62,13.11
63,45.02
64,39.43
65,43.18
66,33.09
67,29.44
68,45.81
69,42.09
