task,cost
0,14.49
1,22.12
2,21.18
3,26.38
4,30.27
5,37.31
6,37.18
7,53.65
8,46.55
9,30.21
10,35.61
11,16.01
12,21.78
13,16.8
14,29.52
15,22.19
16,17.17
17,45.82
18,34.72
19,47.8
20,40.46
21,38.4
22,17.94
23,35.93
24,42.35
25,55.66
26,25.58
27,30.53
28,36.99
29,15.75
30,41.66
31,34.61
32,37.6
33,26.74
34,19.17
35,17.15
36,22.55
37,49.33
38,30.31
39,16.85
40,32.39
41,35.58
42,26.95
43,23.78
44,50.03
45,57.25
46,25.58
47,29.59
48,33.91
49,34.68
50,38.32
51,21.25
52,28.27
53,37.75
54,13.4
55,29.66
56,25.58
57,23.28
58,35.73
59,38.08
60,20.81
61,16.42
62,11.56
63,13.09
64,51.52
65,20.78
66,18.02
67,43.53
68,38.77
69,35.16
70,22.23
71,15.84
72,41.82
73,20.45
74,40.55
75,25.08
76,11.94
77,19.43
78,15.64
79,30.79
80,18.25
81,27.04
82,35.64
83,19.37
84,39.03
85,36.55
86,13.82
87,29.1
88,49.11
89,32.83
90,20.23
91,43.04
92,35.68
93,15.63
94,36.2
95,18.68
96,22.99
97,44.18
98,18.42
99,41.67
