task,cost
0,29.97
1,19.9
2,52.63
3,22.93
4,39.85
5,32.71
6,34.16
7,33.79
8,35.4
9,27.99
10,38.97
11,43.89
12,22.15
13,37.72
14,43.5
15,27.22
16,18.72
17,32.34
18,16.17
19,55.13
20,17.78
21,17.51
22,35.83
23,40.74
24,33.89
25,40.11
26,33.96
27,26.11
28,57.38
29,24.65
30,35.74
31,10.52
32,14.69
33,28.43
34,19.14
35,17.07
36,26.99
37,22.51
38,41.2
39,54.03
40,8.97
41,10.83
42,24.38
43,11.74
44,34.84
45,30.7
46,36.65
47,11.39
48,22.54
49,29.86
50,52.01
51,40.27
52,42.29
53,33.19
54,10.45
55,19.59
56,37.23
57,40.6
58,11.33
59,31.41
60,11.04
61,38.15
62,21.6
63,34.39
64,28.49
65,46.22
66,34.87
67,40.86
68,9.99
69,10.64
