task,cost
0,35.07
1,32.06
2,22.55
3,38.51
4,49.57
5,30.85
6,43.58
7,9.18
8,20.32
9,34.51
10,12.33
11,12.41
12,19.17
13,51.7
14,38.37
15,25.61
16,54.79
17,12.15
18,33.18
19,41.05
20,57.57
21,28.78
22,44.86
23,11.17
24,29.75
25,36.81
26,34.76
27,40.77
28,24.82
29,35.91
30,49.95
31,20.2
32,28.48
33,24.53
34,41.14
35,58.35
36,46.25
37,12.14
38,34.18
39,19.38
40,52.5
41,33.24
42,20.97
43,28.94
44,16.91
45,58.59
46,12.15
47,40.5
48,53.77
49,32.06
50,24.94
51,32.46
52,23.24
53,22.0
54,42.51
55,54.73
56,47.15
57,36.53
58,30.02
59,36.69
60,26.85
61,43.33
62,53.46
63,48.05
64,17.2
65,17.89
66,39.44
67,24.15
68,17.38
69,9.77
70,31.72
71,35.55
72,23.72
73,23.44
74,15.61
75,31.65
76,26.07
77,19.73
78,15.79
79,53.68
80,27.84
81,23.84
82,14.06
83,43.58
84,17.79
85,13.34
86,18.13
87,15.19
88,25.15
89,26.35
90,42.14
91,46.69
92,31.66
93,31.55
94,37.18
95,19.05
96,39.28
97,47.91
98,9.93
99,10.09
