task,cost
0,35.96
1,38.48
2,12.4
3,37.81
4,49.56
5,37.8
6,28.45
7,26.84
8,14.09
9,32.88
10,28.41
11,14.58
12,8.24
13,37.49
14,30.53
15,10.4
16,26.65
17,28.61
18,39.51
19,9.78
20,33.03
21,35.03
22,12.19
23,38.57
24,57.12
25,45.64
26,19.19
27,36.23
28,17.8
29,42.13
30,44.3
31,27.87
32,11.86
33,34.2
34,47.02
35,32.8
36,22.68
37,41.58
38,21.57
39,14.02
40,35.71
41,32.6
42,39.08
43,11.23
44,24.48
45,12.29
46,56.18
47,51.4
48,49.65
49,13.09
50,38.93
51,37.81
52,24.48
53,21.58
54,44.5
55,52.69
56,42.13
57,33.59
58,36.03
59,54.38
60,24.25
61,8.56
62,20.11
63,61.17
64,12.1
65,33.92
66,22.77
67,20.79
68,9.64
69,43.62
70,39.98
71,19.3
72,53.97
73,11.78
74,29.69
75,37.28
76,35.89
77,27.98
78,33.52
79,52.23
