task,cost
0,54.05
1,16.92
2,23.9
3,18.3
4,10.98
5,21.91
6,27.12
7,26.85
8,27.59
9,30.46
10,10.26
11,20.48
12,41.79
13,9.59
14,43.39
15,28.64
16,9.3
17,32.8
18,52.88
19,25.8
20,23.14
21,39.8
22,18.15
23,18.21
24,29.5
25,10.49
26,13.76
27,10.36
28,35.21
29,37.74
30,25.74
31,9.07
32,52.33
33,55.31
34,30.68
35,16.4
36,44.48
37,44.2
38,17.47
39,17.87
40,35.85
41,27.87
42,22.45
43,43.74
44,18.19
45,49.72
46,38.51
47,14.66
48,30.13
49,30.31
50,45.72
51,26.52
52,47.33
53,46.1
54,38.98
55,53.99
56,24.12
57,31.04
58,46.13
59,36.51
60,45.81
61,34.06
62,19.13
63,32.83
64,57.6
65,14.88
66,47.31
67,20.09
68,20.13
69,14.83
70,20.55
71,11.55
72,24.84
73,25.25
74,26.46
75,35.92
76,36.16
77,42.24
78,23.16
79,31.72
