task,cost
0,34.24
1,12.67
2,10.92
3,32.45
4,41.11
5,39.06
6,35.52
7,33.06
8,29.87
9,26.72
10,16.7
11,21.91
12,27.95
13,10.68
14,18.19
15,22.24
16,31.39
17,18.35
18,29.75
19,38.76
20,53.07
21,18.51
22,26.26
23,15.39
24,39.3
25,26.69
26,25.62
27,35.41
28,39.04
29,57.24
30,42.6
31,27.25
32,28.44
33,10.41
34,10.44
35,33.18
36,23.0
37,48.83
38,37.43
39,28.11
40,47.56
41,18.05
42,42.64
43,32.45
44,42.95
45,40.99
46,29.92
47,21.37
48,10.77
49,43.29
50,35.44
51,37.2
52,19.15
53,26.14
54,17.89
55,42.26
56,34.73
57,29.17
58,32.98
59,43.39
60,30.07
61,51.26
62,22.56
63,52.71
64,29.88
65,9.18
66,26.38
67,47.76
68,16.03
69,13.67
70,21.43
71,29.39
72,29.61
73,57.17
74,11.79
75,24.79
76,41.59
77,44.1
78,32.26
79,28.22
80,40.55
81,22.94
82,36.66
83,40.6
84,40.23
85,28.54
86,44.44
87,29.51
88,13.63
89,19.59
