task,cost
0,40.48
1,25.53
2,11.75
3,12.47
4,14.56
5,15.49
6,22.07
7,30.78
8,12.06
9,27.41
10,24.99
11,44.97
12,43.17
13,52.37
14,13.18
15,31.59
16,35.03
17,30.24
18,27.23
19,46.76
20,25.42
21,11.84
22,28.12
23,12.0
24,20.74
25,27.63
26,43.69
27,29.83
28,32.84
29,29.39
30,19.92
31,17.5
32,13.48
33,29.66
34,25.66
35,23.31
36,39.88
37,28.55
38,31.12
39,15.31
40,30.56
41,25.38
42,16.39
43,20.38
44,20.02
45,36.97
46,56.3
47,29.67
48,23.86
49,27.34
50,26.22
51,19.8
52,18.25
53,34.12
54,47.71
55,25.13
56,20.8
57,46.06
58,20.7
59,22.75
