task,cost
0,23.58
1,9.9
2,12.08
3,30.44
4,15.38
5,23.82
6,17.47
7,44.39
8,22.66
9,38.58
10,32.67
11,47.63
12,39.11
13,22.58
14,41.11
15,55.26
16,37.32
17,21.74
18,42.86
19,30.8
20,15.96
21,26.79
22,37.88
23,34.7
24,18.93
25,32.21
26,9.83
27,18.19
28,27.49
29,38.17
30,40.81
31,35.07
32,43.74
33,16.14
34,14.54
35,10.85
36,37.04
37,14.88
38,42.02
39,38.93
40,13.54
41,38.21
42,39.44
43,21.29
44,56.11
45,43.29
46,35.04
47,25.12
48,32.32
49,22.4
50,18.35
51,23.38
52,32.48
53,31.31
54,33.82
55,33.22
56,13.96
57,17.34
58,39.17
59,30.38
60,12.67
61,18.51
62,47.93
63,34.16
64,46.45
65,33.06
66,35.76
67,21.68
68,18.48
69,18.76
70,47.22
71,10.76
72,24.66
73,48.87
74,28.04
75,26.47
76,24.66
77,29.57
78,32.24
79,19.51
