task,cost
0,28.91
1,47.6
2,29.88
3,39.23
4,39.69
5,17.5
6,45.23
7,15.97
8,60.38
9,24.49
10,18.5
11,27.7
12,37.99
13,27.69
14,18.02
15,25.39
16,32.98
17,29.93
18,22.05
19,24.44
20,19.64
21,27.19
22,44.64
23,36.68
24,23.17
25,17.38
26,38.54
27,11.49
28,26.83
29,9.16
30,12.26
31,23.06
32,14.5
33,10.8
34,37.22
35,41.04
36,31.47
37,36.13
38,33.58
39,25.75
40,49.37
41,28.05
42,27.59
43,45.3
44,37.34
45,36.79
46,39.3
47,32.08
48,33.28
49,7.85
50,28.48
51,42.77
52,23.53
53,36.05
54,26.55
55,48.65
56,23.84
57,17.15
58,18.57
59,21.73
60,43.65
61,45.37
62,29.84
63,10.45
64,47.66
65,32.0
66,18.74
67,19.86
68,27.4
69,43.01
70,51.04
71,31.03
72,40.83
73,32.34
74,53.15
75,31.66
76,14.84
77,18.34
78,47.81
79,38.29
80,9.56
81,24.8
82,31.23
83,12.67
84,45.7
85,27.88
86,24.14
87,40.65
88,24.32
89,46.08
90,20.69
91,22.03
92,21.44
93,39.79
94,13.92
95,33.28
96,39.4
97,45.89
98,44.01
99,48.12
