src,dst,comm
0,2,2
0,64,2
0,62,4
0,61,9
1,44,5
1,60,1
2,21,3
2,32,8
2,56,2
2,19,5
3,82,1
4,11,9
5,23,3
6,85,5
7,59,10
7,26,9
8,89,1
8,13,3
8,75,9
9,56,9
9,20,7
9,71,4
9,12,8
10,56,1
10,21,7
11,48,7
11,83,8
12,39,3
12,87,8
13,79,3
13,75,2
13,23,6
14,46,6
14,50,1
14,51,7
14,59,1
15,71,1
15,38,7
15,87,9
15,26,5
16,28,3
17,73,6
17,25,6
17,77,10
17,80,4
18,22,2
18,39,3
18,79,1
18,25,6
19,30,8
19,84,4
19,24,8
19,47,10
20,69,7
20,33,10
20,74,4
21,73,1
22,44,6
22,87,9
22,47,6
23,29,4
24,61,1
25,53,7
25,59,6
25,33,7
25,82,1
26,50,10
26,55,7
26,46,9
26,62,8
27,46,10
27,30,3
27,73,5
28,52,6
28,68,7
29,65,2
30,87,6
31,69,2
31,85,8
31,66,1
32,55,3
32,83,5
32,64,1
33,60,3
33,69,6
33,87,7
33,37,6
34,55,8
35,49,3
35,71,5
35,62,3
36,54,1
36,42,7
37,57,7
38,63,1
38,46,10
38,84,4
39,78,10
39,57,5
39,88,10
40,89,8
40,58,2
40,85,8
41,66,6
41,77,4
41,81,7
42,52,6
42,71,5
42,83,7
43,89,1
43,65,10
44,82,4
44,89,9
44,56,1
44,52,2
45,48,4
46,60,7
46,59,7
46,76,2
47,50,9
48,52,6
48,69,2
49,71,2
49,87,5
50,72,10
50,70,5
50,59,7
50,86,5
51,52,9
51,55,1
51,68,2
51,85,8
52,82,2
52,70,10
53,61,3
53,83,1
53,62,3
54,88,7
54,63,4
54,77,2
54,82,2
55,75,4
55,84,7
55,74,8
56,79,1
57,84,10
57,86,2
57,74,9
58,75,9
58,72,3
59,71,5
59,61,5
59,83,5
60,79,2
60,65,6
61,64,2
61,87,3
62,64,2
63,66,6
64,78,10
64,75,2
64,88,4
64,74,6
65,85,6
65,77,7
65,79,7
65,80,5
66,83,1
66,79,1
66,81,1
67,69,6
67,84,10
67,77,8
68,80,10
69,70,4
70,76,2
70,83,3
71,88,5
71,74,3
71,89,7
72,89,5
72,78,9
73,75,2
73,82,9
74,89,4
74,84,8
74,88,10
74,83,7
75,77,4
76,86,7
76,87,5
76,80,8
77,84,1
77,87,1
78,79,6
78,82,2
78,83,4
79,83,10
79,80,2
79,89,8
80,85,6
80,86,4
81,84,3
81,85,6
81,88,9
82,87,3
82,89,7
82,84,9
82,88,5
83,88,5
83,86,10
83,89,7
83,85,2
84,85,8
84,89,2
84,87,1
85,89,1
86,89,9
87,88,5
87,89,2
88,89,6
