task,cost
0,44.41
1,16.96
2,14.2
3,17.12
4,52.82
5,37.12
6,29.11
7,29.54
8,40.05
9,38.82
10,36.66
11,56.34
12,35.74
13,25.42
14,18.77
15,25.05
16,25.49
17,21.49
18,48.53
19,36.43
20,51.81
21,28.06
22,43.31
23,22.58
24,13.73
25,11.48
26,34.29
27,34.15
28,11.76
29,17.64
30,15.34
31,34.27
32,56.67
33,27.86
34,9.8
35,23.97
36,10.48
37,50.0
38,21.59
39,24.7
40,16.79
41,27.41
42,43.57
43,23.44
44,9.43
45,39.56
46,38.66
47,8.92
48,23.61
49,16.08
50,48.41
51,29.38
52,40.48
53,9.51
54,21.26
55,15.02
56,40.51
57,23.72
58,20.61
59,53.71
60,26.65
61,51.46
62,21.64
63,37.66
64,34.02
65,31.89
66,11.71
67,16.31
68,34.18
69,35.08
70,13.81
71,13.47
72,24.33
73,10.17
74,11.82
75,33.45
76,7.82
77,9.9
78,30.3
79,17.36
80,37.58
81,56.02
82,24.73
83,21.74
84,14.82
85,32.14
86,38.22
87,50.27
88,22.52
89,7.55
