task,cost
0,45.83
1,20.77
2,11.01
3,39.93
4,39.5
5,8.07
6,31.38
7,8.7
8,28.39
9,21.08
10,17.39
11,33.04
12,36.39
13,52.31
14,21.56
15,27.68
16,16.24
17,11.1
18,10.9
19,25.3
20,14.81
21,19.09
22,19.23
23,31.12
24,42.8
25,47.01
26,27.02
27,26.46
28,10.08
29,33.74
30,39.57
31,45.77
32,26.51
33,56.04
34,36.81
35,34.77
36,22.16
37,37.29
38,12.03
39,48.83
40,12.14
41,50.99
42,26.82
43,26.03
44,24.74
45,31.54
46,30.98
47,20.82
48,27.71
49,14.02
50,45.19
51,29.29
52,8.49
53,11.37
54,35.75
55,46.37
56,35.86
57,42.43
58,33.93
59,23.38
