task,cost
0,23.13
1,12.56
2,42.98
3,12.8
4,22.81
5,37.37
6,12.87
7,39.12
8,14.22
9,9.44
10,37.2
11,56.29
12,20.0
13,8.32
14,27.22
15,33.95
16,42.31
17,30.29
18,10.6
19,44.72
20,37.12
21,34.67
22,15.68
23,48.38
24,35.68
25,14.77
26,40.54
27,41.57
28,16.51
29,10.65
30,13.79
31,35.02
32,28.83
33,24.69
34,16.44
35,20.67
36,21.27
37,31.52
38,25.48
39,35.19
40,36.51
41,16.35
42,51.47
43,27.87
44,33.83
45,17.03
46,16.8
47,45.67
48,14.49
49,14.63
50,14.59
51,33.28
52,35.81
53,31.98
54,32.47
55,28.97
56,34.47
57,19.83
58,34.96
59,29.81
60,10.67
61,31.03
62,11.05
63,35.74
64,41.37
65,25.1
66,32.42
67,31.06
68,53.34
69,26.34
70,43.06
71,37.44
72,18.69
73,51.81
74,47.09
75,31.14
76,10.87
77,35.79
78,15.42
79,38.55
80,52.82
81,36.32
82,11.85
83,39.63
84,16.16
85,17.32
86,25.23
87,50.7
88,28.25
89,31.94
90,33.38
91,26.82
92,18.44
93,19.82
94,11.95
95,36.16
96,17.71
97,43.15
98,33.31
99,51.28
