task,cost
0,20.65
1,33.51
2,28.6
3,37.76
4,13.45
5,26.74
6,40.17
7,26.64
8,16.21
9,30.73
10,32.42
11,10.02
12,57.86
13,32.11
14,24.79
15,39.25
16,26.89
17,38.27
18,10.55
19,22.4
20,47.22
21,21.2
22,11.9
23,20.19
24,21.79
25,15.77
26,27.34
27,23.23
28,45.63
29,40.38
30,49.75
31,22.8
32,12.31
33,18.12
34,22.8
35,50.51
36,29.61
37,23.47
38,33.56
39,52.96
40,15.48
41,17.18
42,16.15
43,49.11
44,9.03
45,21.99
46,15.5
47,28.19
48,31.43
49,39.52
50,52.76
51,17.99
52,48.1
53,13.87
54,40.11
55,32.94
56,29.46
57,58.17
58,27.67
59,43.27
60,13.06
61,11.56
62,32.35
63,18.67
64,26.92
65,26.71
66,30.17
67,8.38
68,35.57
69,36.21
70,39.74
71,37.71
72,33.2
73,36.92
74,13.55
75,42.01
76,27.72
77,42.59
78,45.16
79,10.52
80,11.43
81,54.01
82,26.76
83,58.06
84,23.35
85,35.18
86,9.49
87,55.96
88,23.14
89,22.01
90,55.73
91,49.85
92,51.61
93,12.26
94,58.38
95,23.2
96,27.49
97,29.71
98,52.32
99,32.1
