src,dst,comm
0,2,10
0,23,3
0,13,3
1,18,7
1,47,10
1,20,6
2,34,10
2,18,8
2,14,8
3,21,2
3,8,8
3,23,9
3,24,9
4,41,9
4,37,2
4,14,1
5,12,9
5,42,4
6,32,9
7,47,5
8,34,3
8,13,3
8,16,9
9,33,10
9,30,10
10,42,3
11,32,5
11,40,3
12,27,9
12,35,4
12,45,1
13,24,10
13,38,7
13,49,5
14,28,2
14,16,3
15,42,9
16,23,5
16,49,10
16,37,6
16,39,3
17,20,5
17,37,9
18,24,4
19,26,7
19,24,3
19,21,2
20,42,3
20,36,6
20,43,10
21,23,4
21,32,8
22,24,8
22,41,8
22,37,7
22,29,7
23,43,9
24,40,2
24,45,3
25,42,9
26,48,6
26,38,4
27,46,7
27,32,9
27,33,6
27,37,5
28,47,10
28,31,1
28,30,3
28,39,2
29,34,1
30,48,9
31,47,1
32,40,7
32,48,6
32,49,4
32,45,4
33,40,1
33,38,1
34,37,1
35,41,3
35,40,8
36,41,5
36,42,2
36,39,7
36,48,4
37,40,5
37,42,7
38,44,3
39,49,9
40,41,2
40,46,8
40,49,6
41,42,5
41,44,4
41,48,4
42,47,10
42,46,6
43,44,4
43,48,9
44,45,9
45,46,10
45,49,4
45,47,4
46,48,10
46,49,5
46,47,7
47,49,8
47,48,7
48,49,6
