src,dst,comm
0,34,2
0,26,10
0,50,2
1,26,3
1,46,6
2,12,2
2,43,10
2,8,5
2,14,10
3,25,10
3,34,6
3,19,2
4,6,8
4,58,4
5,49,9
5,23,7
5,24,2
5,10,9
6,30,3
6,43,2
6,33,8
7,35,4
7,8,5
7,11,10
8,46,6
8,16,10
9,12,9
9,55,6
9,22,3
9,18,6
10,57,4
11,48,10
12,49,8
13,50,1
13,16,10
13,22,1
13,54,1
14,52,2
14,50,3
14,58,1
14,19,1
15,20,3
16,17,7
16,45,8
17,19,2
17,32,2
18,34,7
19,37,2
19,25,10
20,34,2
20,27,8
21,51,3
21,36,8
22,51,8
22,47,8
22,54,10
23,33,9
23,30,4
24,55,9
24,58,10
24,38,7
25,43,2
25,27,6
25,54,1
26,50,9
26,59,1
27,44,9
27,58,10
27,28,6
27,33,4
28,50,5
28,43,5
28,59,1
29,53,9
30,33,2
30,55,6
31,49,8
31,35,1
32,34,6
32,46,5
33,43,9
33,59,5
33,42,10
34,47,6
34,57,8
35,54,10
35,40,3
35,58,8
35,45,4
36,47,3
36,38,2
36,58,8
36,49,7
37,38,3
37,53,3
37,56,10
37,59,6
38,42,8
38,45,10
38,39,8
38,50,2
39,48,6
39,44,3
39,56,3
39,47,3
40,46,3
40,58,9
41,46,4
41,45,8
41,55,2
42,48,9
43,47,10
44,51,1
44,59,7
44,50,8
45,46,1
45,54,8
45,52,5
45,49,4
46,49,2
46,54,3
47,49,10
47,58,7
47,53,4
47,56,10
48,59,8
48,58,9
48,57,8
48,56,3
49,53,3
49,58,1
49,51,5
49,52,4
50,55,9
51,56,8
51,55,10
51,57,9
51,52,1
52,58,10
53,58,5
53,55,4
54,58,9
54,59,8
55,57,3
55,59,10
55,58,5
55,56,10
56,57,6
56,58,7
57,59,1
57,58,10
58,59,1
