task,cost
0,19.85
1,36.8
2,31.18
3,16.84
4,17.53
5,41.17
6,38.09
7,40.74
8,37.57
9,32.1
10,34.31
11,41.5
12,18.47
13,33.2
14,46.59
15,22.41
16,43.67
17,15.88
18,35.42
19,10.36
20,47.86
21,20.17
22,28.06
23,30.84
24,26.74
25,14.01
26,37.49
27,41.67
28,25.05
29,46.39
30,36.35
31,13.5
32,19.23
33,16.34
34,42.64
35,36.21
36,33.92
37,37.37
38,13.12
39,16.26
40,25.54
41,18.98
42,42.06
43,39.08
44,22.52
45,20.74
46,14.6
47,26.9
48,57.96
49,28.97
50,36.97
51,18.53
52,10.73
53,12.84
54,43.83
55,8.62
56,12.26
57,29.24
58,18.14
59,19.86
60,21.14
61,29.7
62,57.52
63,18.07
64,9.84
65,31.82
66,18.32
67,27.81
68,42.45
69,25.3
70,40.23
71,19.17
72,54.05
73,28.09
74,18.36
75,22.37
76,36.43
77,17.52
78,42.16
79,53.96
80,15.64
81,30.45
82,40.48
83,26.26
84,29.41
85,10.21
86,33.29
87,13.06
88,17.33
89,22.88
90,27.37
91,41.64
92,14.94
93,11.66
94,31.04
95,23.95
96,25.19
97,47.72
98,34.51
99,9.67
