src,dst,comm
0,47,3
0,50,4
1,59,6
1,4,8
1,47,1
2,38,4
2,36,6
2,12,4
3,30,1
4,12,10
4,80,8
5,66,3
5,74,9
5,95,8
6,81,2
6,15,6
6,74,3
6,93,9
7,28,4
8,82,8
8,54,4
9,27,7
9,45,9
9,17,2
9,84,1
10,92,2
10,90,4
11,45,4
11,20,7
11,73,7
12,25,2
12,62,6
12,37,3
12,24,9
13,21,4
13,80,10
14,47,7
14,92,1
15,93,2
15,40,5
15,19,3
15,84,9
16,78,3
16,55,8
16,94,9
17,68,4
17,66,9
17,81,2
18,54,2
19,33,7
19,36,6
19,56,4
19,80,4
20,37,8
20,46,4
20,58,8
21,36,2
21,30,2
21,75,2
22,69,3
22,44,4
22,94,7
22,62,9
23,82,8
24,64,8
24,58,10
25,31,10
25,75,8
26,80,7
27,89,3
27,35,6
27,31,1
27,57,4
28,31,2
28,50,7
28,54,4
29,88,7
29,42,7
29,94,1
30,77,1
30,64,3
30,80,9
30,36,8
31,62,3
32,58,5
32,64,6
32,86,7
32,73,5
33,43,5
33,73,1
33,67,2
34,98,8
35,44,4
35,94,3
35,61,7
35,40,8
36,50,3
36,94,3
36,88,4
36,58,6
37,95,5
37,60,9
37,80,6
38,78,7
38,72,5
39,68,9
39,99,9
40,80,2
40,52,2
40,50,9
40,65,8
41,67,7
41,50,6
42,44,1
43,86,3
44,86,2
44,87,6
45,54,10
45,98,6
46,65,3
46,70,2
47,48,4
47,86,6
48,65,9
48,92,7
49,70,6
50,87,3
51,71,8
51,53,6
52,80,10
52,92,1
53,80,7
53,95,7
54,74,6
55,56,4
55,80,7
56,60,5
56,61,5
56,93,6
57,62,7
58,68,9
58,75,8
59,70,9
59,83,5
60,87,3
61,83,1
61,94,1
62,93,1
62,86,3
63,70,5
63,67,4
64,72,9
64,83,10
65,93,6
66,86,1
66,73,4
66,81,2
66,84,6
67,78,8
68,73,2
68,79,7
69,92,8
69,95,1
70,86,2
70,84,8
71,74,10
71,89,7
71,94,10
71,72,1
72,92,7
72,73,8
72,89,4
73,97,1
73,81,6
73,94,7
74,76,9
74,98,4
74,81,3
75,82,5
75,85,6
75,97,6
75,98,8
76,83,8
76,97,9
76,85,8
77,98,8
77,96,1
77,95,2
78,79,7
79,93,4
79,82,6
79,94,2
79,92,7
80,98,2
81,98,6
81,86,9
81,84,10
82,85,8
82,84,10
82,90,10
82,97,6
83,84,10
83,91,9
84,94,10
84,89,4
85,95,4
85,90,4
85,96,6
85,97,6
86,97,3
87,89,5
88,95,9
88,90,5
88,97,7
89,97,8
89,96,3
90,97,4
90,98,7
90,96,6
91,94,8
92,98,5
92,96,9
93,97,7
93,99,10
94,98,10
94,99,10
94,95,9
94,97,3
95,97,10
95,99,10
96,97,10
97,98,6
98,99,7
