task,cost
0,26.75
1,25.08
2,25.88
3,18.87
4,19.85
5,34.25
6,28.76
7,13.17
8,10.46
9,17.59
10,29.93
11,20.88
12,10.91
13,26.11
14,43.66
15,26.02
16,32.61
17,46.42
18,24.95
19,47.67
20,28.83
21,26.15
22,51.65
23,30.91
24,34.72
25,35.3
26,40.37
27,45.05
28,48.53
29,36.75
30,21.44
31,21.82
32,46.7
33,44.48
34,12.8
35,50.66
36,48.03
37,13.99
38,31.92
39,46.77
40,29.3
41,34.95
42,38.06
43,11.58
44,24.59
45,58.08
46,10.45
47,47.13
48,19.44
49,15.98
50,31.4
51,48.32
52,21.75
53,23.33
54,46.71
55,19.42
56,28.98
57,32.9
58,32.37
59,28.33
60,39.75
61,20.67
62,10.84
63,13.59
64,53.7
65,27.3
66,35.12
67,50.62
68,23.77
69,19.49
70,37.44
71,29.05
72,32.58
73,34.01
74,8.39
75,25.41
76,22.41
77,44.09
78,12.87
79,24.54
