task,cost
0,20.08
1,37.9
2,24.3
3,41.28
4,10.39
5,49.35
6,24.28
7,27.05
8,50.04
9,35.65
10,17.95
11,21.0
12,20.82
13,18.12
14,12.11
15,37.59
16,38.77
17,35.2
18,29.23
19,31.7
20,38.37
21,16.74
22,35.62
23,33.72
24,28.4
25,28.58
26,41.28
27,47.61
28,42.93
29,46.06
30,18.2
31,14.39
32,18.71
33,49.8
34,23.1
35,14.52
36,35.31
37,21.57
38,51.54
39,41.22
40,35.77
41,11.53
42,43.1
43,34.79
44,45.49
45,36.07
46,13.21
47,37.04
48,20.19
49,55.15
50,19.63
51,18.83
52,35.04
53,13.7
54,54.04
55,11.72
56,24.41
57,48.28
58,11.69
59,19.43
60,11.28
61,22.02
62,23.27
63,20.69
64,50.69
65,12.26
66,8.44
67,52.79
68,18.27
69,40.47
