task,cost
0,45.64
1,12.05
2,37.64
3,16.62
4,10.28
5,36.88
6,24.03
7,23.9
8,26.26
9,22.97
10,15.79
11,40.15
12,26.06
13,33.49
14,30.01
15,44.24
16,20.41
17,10.21
18,8.16
19,23.04
20,51.24
21,40.7
22,20.09
23,38.24
24,51.76
25,49.99
26,39.32
27,17.99
28,49.31
29,31.6
30,19.51
31,55.54
32,24.26
33,41.24
34,41.04
35,16.32
36,39.2
37,38.13
38,33.97
39,14.55
40,17.45
41,12.34
42,29.2
43,25.0
44,31.7
45,39.08
46,36.61
47,14.19
48,28.55
49,28.39
50,19.62
51,42.77
52,35.15
53,20.97
54,37.89
55,41.7
56,16.08
57,28.3
58,40.52
59,34.52
60,17.17
61,32.07
62,9.91
63,42.94
64,33.03
65,28.3
66,48.36
67,11.78
68,31.25
69,31.61
70,33.0
71,9.53
72,40.39
73,14.94
74,24.28
75,42.97
76,35.55
77,36.52
78,36.19
79,47.36
80,41.39
81,46.17
82,11.58
83,32.59
84,7.84
85,34.94
86,25.64
87,12.67
88,39.45
89,25.72
90,29.05
91,27.37
92,32.78
93,17.64
94,45.95
95,28.79
96,10.0
97,35.29
98,45.8
99,13.85
