src,dst,comm
0,1,10
0,60,4
0,67,4
1,70,1
1,40,5
2,64,2
3,74,1
3,63,8
4,41,3
4,47,8
5,70,5
5,17,6
5,22,10
6,14,10
6,15,4
7,51,8
7,76,9
8,63,1
9,63,4
10,22,8
10,74,10
11,56,4
11,63,2
11,78,3
12,49,5
12,28,7
13,74,2
14,75,4
14,68,8
14,17,6
15,66,6
15,45,1
15,26,2
15,29,10
16,58,7
16,44,9
16,79,7
16,77,2
17,71,10
18,32,9
18,66,10
18,77,8
18,60,1
19,24,5
19,60,2
19,39,9
20,24,10
20,42,2
20,59,6
21,31,10
21,54,6
21,74,10
22,49,4
22,62,9
22,66,5
22,46,4
23,75,7
24,79,6
25,33,4
25,41,2
26,30,5
26,39,9
27,38,6
28,43,6
28,38,2
29,51,7
29,75,4
29,41,3
30,44,9
30,68,4
30,55,1
30,69,9
31,55,3
31,54,6
31,59,2
31,73,2
32,54,4
32,73,3
32,58,6
33,52,3
33,60,8
33,45,7
34,72,5
34,54,6
35,77,7
35,48,7
35,74,1
35,52,9
36,54,8
36,40,4
36,70,3
37,69,7
37,47,8
37,46,2
38,54,9
38,61,6
38,49,5
39,49,8
39,73,8
39,40,1
39,78,10
40,75,9
40,41,4
41,44,4
41,56,3
41,71,8
42,77,4
43,46,1
44,57,6
44,53,7
44,72,10
45,58,6
45,73,5
45,52,6
45,53,1
46,73,10
46,78,6
47,52,1
47,64,8
48,49,10
48,68,2
49,78,10
50,52,6
50,60,8
51,61,8
51,67,10
51,75,1
51,55,2
52,60,5
52,62,4
52,63,6
52,69,9
53,57,9
53,59,5
54,76,2
54,59,1
54,65,4
54,58,8
55,72,2
55,78,7
55,76,3
55,73,10
56,68,6
56,74,10
57,67,2
57,73,7
57,74,3
58,72,3
59,64,9
59,62,4
59,78,8
60,68,7
61,66,2
61,62,1
61,78,1
61,70,3
62,78,1
62,66,6
63,65,6
64,65,9
64,77,2
65,70,7
65,79,8
65,69,1
65,71,1
66,78,6
66,67,3
67,76,8
67,68,9
68,71,10
68,72,1
68,78,2
68,77,4
69,76,2
70,75,8
70,79,10
71,75,9
71,79,9
71,72,3
71,78,8
72,74,10
72,73,10
72,75,1
73,77,10
74,77,4
74,78,3
74,76,9
74,75,10
75,79,9
76,77,4
77,79,6
77,78,5
78,79,3
