task,cost
0,48.49
1,34.11
2,16.65
3,40.44
4,37.23
5,20.2
6,30.25
7,23.8
8,36.23
9,13.42
10,40.56
11,12.17
12,27.82
13,22.43
14,22.58
15,16.06
16,44.96
17,28.41
18,50.71
19,12.07
20,13.19
21,40.44
22,35.04
23,58.36
24,44.71
25,41.19
26,46.05
27,20.9
28,34.02
29,52.07
30,40.18
31,35.1
32,22.88
33,14.53
34,46.27
35,41.46
36,16.12
37,26.21
38,26.89
39,23.82
40,60.58
41,12.84
42,48.82
43,14.0
44,16.55
45,27.19
46,22.08
47,29.92
48,21.37
49,29.05
50,10.27
51,44.35
52,49.58
53,15.52
54,21.07
55,28.82
56,14.01
57,59.72
58,21.96
59,50.8
60,10.82
61,12.69
62,23.67
63,21.73
64,35.95
65,33.36
66,49.17
67,16.05
68,37.39
69,21.16
70,20.75
71,56.87
72,16.01
73,43.72
74,26.61
75,34.51
76,32.08
77,10.02
78,13.17
79,19.7
