task,cost
0,24.78
1,47.36
2,15.56
3,10.19
4,46.79
5,42.03
6,17.2
7,36.42
8,14.07
9,35.84
10,42.47
11,23.67
12,29.05
13,48.24
14,44.71
15,13.62
16,15.43
17,26.7
18,20.05
19,15.63
20,18.7
21,21.46
22,10.6
23,30.8
24,34.18
25,34.88
26,20.47
27,20.39
28,25.73
29,38.43
30,27.97
31,33.69
32,30.95
33,41.61
34,16.25
35,12.64
36,13.7
37,40.88
38,49.34
39,48.51
40,23.21
41,14.84
42,46.85
43,53.21
44,28.4
45,14.12
46,39.13
47,18.16
48,22.75
49,14.19
50,19.64
51,36.77
52,10.56
53,9.31
54,42.02
55,41.74
56,54.61
57,32.27
58,24.35
59,35.53
60,14.21
61,52.46
62,17.29
63,16.31
64,12.98
65,44.83
66,19.67
67,13.5
68,27.64
69,32.36
70,22.78
71,13.08
72,37.58
73,40.81
74,57.39
75,11.17
76,33.73
77,21.95
78,9.91
79,29.89
80,28.37
81,40.28
82,18.56
83,47.26
84,9.72
85,56.47
86,35.76
87,19.87
88,46.65
89,20.38
90,57.28
91,34.19
92,17.43
93,52.38
94,23.36
95,36.86
96,22.73
97,53.75
98,21.8
99,15.45
