task,cost
0,15.12
1,37.58
2,18.84
3,25.69
4,49.93
5,43.94
6,24.45
7,28.21
8,22.16
9,34.4
10,17.62
11,28.5
12,28.03
13,11.31
14,25.27
15,33.84
16,45.91
17,19.61
18,39.21
19,49.5
20,40.7
21,29.92
22,41.3
23,44.93
24,41.32
25,27.59
26,56.25
27,29.21
28,48.45
29,33.35
30,33.64
31,24.47
32,38.0
33,28.64
34,37.9
35,21.86
36,41.3
37,56.15
38,48.56
39,45.24
40,42.84
41,22.1
42,41.55
43,39.96
44,37.37
45,46.65
46,36.77
47,27.13
48,33.32
49,37.96
50,12.57
51,9.0
52,37.78
53,41.68
54,38.78
55,49.91
56,30.96
57,35.43
58,28.04
59,20.68
60,24.19
61,47.62
62,24.35
63,19.58
64,17.54
65,30.58
66,50.77
67,45.41
68,32.61
69,40.78
70,12.09
71,15.19
72,51.34
73,44.0
74,42.62
75,43.4
76,29.57
77,9.61
78,9.56
79,14.81
80,58.16
81,15.92
82,28.97
83,12.22
84,21.93
85,9.06
86,52.33
87,22.61
88,28.75
89,34.56
90,31.75
91,13.75
92,37.19
93,34.67
94,15.05
95,15.65
96,43.31
97,18.7
98,58.96
99,45.77
