src,dst,comm
0,26,3
0,14,5
0,17,1
0,5,3
1,16,7
1,6,8
2,20,2
2,16,8
2,14,6
2,22,1
3,13,4
3,21,10
4,19,5
4,16,4
4,20,10
5,22,6
6,29,10
6,14,8
6,15,5
6,12,9
7,28,9
8,15,2
8,13,6
8,17,5
8,18,3
9,12,9
9,23,9
9,28,7
10,24,10
10,21,3
10,22,6
11,17,3
11,29,1
12,15,6
13,29,10
13,27,8
13,18,9
13,22,1
14,28,9
14,19,1
14,21,10
15,22,9
15,25,2
16,24,10
16,27,1
17,29,10
17,21,8
17,27,7
17,20,10
18,23,8
19,22,1
19,23,6
19,20,2
19,29,10
20,28,7
20,23,6
20,22,3
21,22,9
21,24,9
22,23,4
22,24,10
22,29,9
23,28,5
23,25,7
23,27,9
24,29,10
24,27,2
24,26,9
24,25,8
25,28,7
25,27,6
25,29,6
25,26,9
26,28,10
27,29,8
27,28,4
28,29,6
