task,cost
0,11.22
1,32.86
2,32.72
3,51.52
4,12.25
5,21.39
6,42.15
7,25.39
8,28.3
9,37.91
10,52.32
11,28.02
12,41.2
13,47.01
14,44.66
15,34.55
16,41.17
17,35.21
18,32.76
19,18.15
20,32.61
21,33.43
22,46.62
23,44.29
24,30.68
25,32.26
26,42.82
27,12.96
28,20.08
29,15.87
30,23.81
31,28.22
32,17.51
33,16.12
34,35.21
35,40.13
36,58.63
37,54.91
38,58.24
39,30.07
40,19.2
41,33.27
42,34.3
43,39.31
44,43.7
45,42.18
46,34.17
47,10.48
48,33.2
49,20.18
50,36.92
51,22.07
52,33.87
53,39.35
54,15.37
55,36.18
56,42.25
57,33.93
58,15.6
59,59.73
60,53.51
61,15.44
62,22.35
63,23.51
64,12.32
65,14.72
66,29.68
67,13.95
68,20.79
69,25.36
