task,cost
0,44.46
1,17.63
2,30.06
3,31.6
4,31.31
5,43.78
6,26.74
7,19.3
8,18.53
9,38.68
10,40.56
11,13.31
12,26.04
13,41.91
14,13.86
15,13.32
16,38.07
17,26.95
18,18.67
19,51.66
20,14.54
21,27.79
22,23.86
23,29.28
24,9.77
25,29.76
26,16.98
27,57.43
28,19.04
29,25.28
30,22.97
31,53.57
32,24.94
33,44.11
34,10.51
35,28.35
36,33.96
37,18.89
38,27.69
39,26.73
40,43.13
41,37.37
42,35.51
43,16.55
44,32.14
45,42.72
46,22.1
47,49.65
48,16.29
49,40.19
50,34.76
51,21.97
52,23.2
53,40.41
54,22.49
55,28.3
56,39.51
57,50.18
58,30.74
59,26.76
60,18.22
61,11.51
62,9.46
63,9.3
64,25.44
65,17.79
66,12.85
67,28.78
68,15.86
69,28.26
70,17.29
71,16.84
72,48.87
73,50.63
74,22.11
75,17.48
76,22.72
77,21.0
78,34.09
79,13.92
80,24.55
81,38.55
82,35.63
83,22.71
84,54.83
85,28.51
86,24.57
87,29.42
88,58.02
89,14.46
90,38.66
91,13.72
92,11.13
93,21.93
94,26.66
95,44.11
96,44.78
97,30.57
98,30.63
99,50.06
