task,cost
0,25.99
1,52.26
2,18.05
3,39.67
4,16.89
5,42.4
6,13.42
7,38.86
8,31.4
9,34.71
10,18.61
11,38.69
12,59.52
13,24.12
14,19.23
15,26.11
16,46.99
17,39.18
18,15.67
19,37.13
20,32.25
21,34.41
22,45.86
23,31.53
24,28.17
25,29.93
26,50.97
27,19.76
28,16.7
29,31.73
30,20.64
31,47.97
32,25.17
33,18.51
34,17.68
35,10.8
36,32.83
37,24.03
38,14.64
39,19.23
40,49.03
41,51.79
42,10.72
43,32.62
44,28.12
45,16.4
46,38.8
47,32.51
48,33.71
49,26.67
50,36.15
51,40.29
52,32.38
53,23.71
54,29.37
55,21.66
56,44.05
57,13.83
58,48.11
59,41.78
