task,cost
0,39.02
1,17.05
2,18.08
3,11.23
4,21.86
5,30.19
6,10.68
7,38.12
8,22.82
9,27.28
10,13.4
11,11.75
12,27.15
13,20.56
14,25.42
15,39.37
16,16.67
17,49.14
18,55.29
19,44.88
20,58.0
21,24.85
22,44.45
23,47.35
24,47.75
25,36.38
26,34.62
27,22.25
28,11.39
29,53.15
30,12.46
31,47.51
32,24.26
33,32.57
34,20.27
35,27.43
36,34.24
37,39.19
38,38.35
39,10.72
40,23.09
41,26.14
42,25.08
43,29.72
44,48.97
45,28.0
46,48.76
47,20.48
48,18.38
49,25.44
50,30.93
51,29.21
52,28.02
53,38.61
54,25.92
55,14.86
56,21.74
57,16.2
58,18.11
59,46.05
