task,cost
0,47.5
1,37.61
2,22.81
3,56.03
4,17.47
5,48.25
6,25.93
7,36.56
8,21.31
9,14.9
10,28.7
11,13.76
12,42.44
13,28.74
14,25.84
15,51.24
16,26.57
17,24.53
18,28.84
19,14.8
20,27.7
21,26.12
22,23.37
23,17.62
24,29.56
25,12.27
26,11.14
27,43.52
28,37.2
29,27.19
30,43.71
31,13.81
32,10.7
33,38.14
34,21.19
35,41.24
36,48.37
37,38.61
38,15.02
39,39.28
40,25.17
41,23.44
42,26.82
43,40.93
44,41.35
45,25.0
46,9.08
47,24.39
48,17.63
49,54.44
50,38.57
51,46.35
52,46.72
53,46.5
54,38.15
55,23.66
56,37.12
57,12.83
58,38.2
59,38.75
