src,dst,comm
0,3,6
0,32,1
0,25,3
1,83,9
1,30,10
2,90,7
3,8,9
3,4,4
3,40,3
3,64,10
4,86,6
4,22,7
5,41,5
6,76,5
6,87,3
7,80,2
8,24,10
8,70,9
9,44,4
10,84,8
10,62,9
10,55,7
10,26,4
11,79,9
11,24,3
11,12,5
12,42,10
12,90,8
12,49,7
13,61,5
13,43,1
14,38,10
15,60,7
15,39,9
15,98,5
16,24,5
17,43,2
18,61,9
18,45,1
18,46,10
18,74,6
19,63,4
20,36,8
20,95,7
21,96,4
21,53,10
21,70,7
22,95,3
23,69,4
23,24,4
23,98,2
23,38,1
24,25,10
24,78,6
24,95,4
25,88,9
25,53,5
25,90,4
26,75,2
26,54,5
26,95,4
26,83,10
27,89,2
27,56,3
28,44,6
28,54,7
28,29,6
28,86,1
29,86,4
29,51,3
30,75,5
30,31,6
30,97,4
30,37,10
31,34,8
32,77,2
32,66,4
33,63,8
33,56,5
33,87,5
33,35,1
34,96,10
34,88,10
34,59,5
34,80,9
35,47,2
35,71,5
35,56,7
36,52,7
36,95,10
36,61,3
37,82,9
37,64,3
37,96,8
38,76,8
38,82,9
39,88,4
40,90,3
40,78,10
40,44,8
41,59,1
42,91,8
42,93,8
43,78,10
43,67,6
43,66,3
43,57,9
44,46,8
44,83,4
44,54,8
44,79,6
45,98,6
46,76,2
46,89,9
46,77,7
46,48,9
47,84,3
47,97,6
47,52,6
47,75,8
48,78,2
48,80,8
49,64,3
49,76,1
49,52,1
49,66,8
50,99,1
51,92,10
51,52,9
51,53,1
52,89,8
52,80,5
53,91,9
53,60,9
53,78,6
53,69,6
54,84,9
55,93,4
56,66,7
57,70,1
57,62,9
58,86,2
58,91,6
59,84,10
60,94,3
60,77,5
60,84,10
61,97,1
62,67,5
62,88,2
62,77,1
62,98,6
63,72,9
63,71,10
63,66,10
63,90,2
64,68,1
65,83,3
65,69,7
65,82,5
65,73,10
66,95,6
67,91,9
67,71,5
67,74,4
67,90,3
68,70,4
68,82,4
69,74,3
69,97,4
70,92,2
70,94,8
70,87,3
70,77,3
71,86,5
71,82,9
71,75,3
71,91,9
72,93,4
72,96,9
73,87,6
73,88,1
73,92,6
73,93,9
74,90,2
74,82,6
74,97,3
75,83,10
75,89,5
75,76,8
76,82,8
76,98,2
76,77,4
77,87,2
78,92,9
78,81,9
79,80,7
79,82,7
79,94,6
79,98,2
80,86,3
80,84,9
80,82,6
80,96,6
81,86,8
81,99,10
81,93,7
81,92,2
82,89,8
82,95,3
82,96,2
83,99,3
83,87,8
84,89,10
85,97,6
85,98,4
85,91,6
85,94,10
86,93,7
86,90,6
87,98,8
87,99,7
87,92,3
87,95,10
88,91,3
89,93,3
90,94,6
91,96,4
91,97,10
91,93,1
91,94,5
92,97,4
93,95,3
94,98,4
94,96,2
94,95,8
95,98,8
95,99,7
95,97,3
95,96,9
96,97,6
96,99,3
96,98,2
97,99,1
97,98,10
98,99,8
