task,cost
0,19.84
1,9.37
2,15.02
3,19.75
4,52.49
5,46.03
6,55.25
7,40.7
8,16.53
9,27.47
10,11.98
11,19.21
12,23.59
13,31.68
14,24.42
15,33.27
16,14.57
17,50.86
18,34.0
19,10.18
20,37.99
21,26.03
22,30.09
23,47.7
24,24.76
25,26.55
26,11.78
27,29.8
28,35.25
29,58.2
30,42.85
31,7.96
32,37.12
33,30.42
34,36.97
35,24.81
36,44.39
37,54.32
38,46.08
39,41.66
40,12.54
41,13.9
42,43.08
43,27.78
44,15.7
45,32.13
46,26.33
47,46.55
48,49.87
49,17.16
50,12.37
51,20.82
52,33.97
53,16.18
54,47.5
55,45.8
56,41.62
57,22.42
58,24.09
59,19.53
60,26.46
61,47.62
62,30.38
63,38.46
64,14.76
65,19.86
66,9.11
67,50.28
68,26.03
69,16.57
70,22.48
71,57.84
72,13.3
73,12.0
74,30.61
75,38.39
76,51.87
77,32.99
78,22.94
79,42.02
80,33.78
81,17.2
82,19.48
83,58.48
84,37.4
85,37.15
86,30.26
87,16.31
88,17.66
89,28.32
90,36.77
91,35.79
92,38.9
93,17.37
94,14.82
95,34.68
96,11.09
97,19.99
98,44.13
99,35.32
