task,cost
0,43.52
1,29.28
2,37.56
3,38.53
4,37.03
5,9.74
6,29.32
7,18.17
8,19.02
9,37.47
10,42.69
11,52.9
12,16.5
13,36.6
14,13.69
15,37.81
16,31.58
17,28.63
18,28.34
19,44.06
20,13.53
21,16.62
22,43.06
23,51.08
24,17.57
25,39.01
26,48.35
27,43.91
28,23.17
29,20.63
30,32.08
31,34.68
32,8.67
33,16.24
34,39.83
35,34.7
36,39.04
37,25.59
38,43.16
39,31.04
40,20.13
41,31.58
42,20.06
43,41.85
44,29.95
45,27.55
46,20.66
47,10.06
48,17.21
49,14.55
50,31.09
51,12.62
52,39.25
53,51.01
54,31.43
55,24.8
56,30.92
57,30.35
58,39.27
59,49.91
