task,cost
0,17.85
1,13.16
2,30.96
3,28.88
4,17.03
5,39.6
6,35.88
7,41.49
8,37.53
9,14.81
10,40.51
11,61.12
12,14.38
13,48.14
14,48.34
15,25.2
16,27.16
17,44.56
18,41.81
19,24.92
20,30.21
21,20.8
22,33.67
23,27.37
24,49.36
25,40.46
26,45.19
27,11.23
28,47.07
29,13.85
30,32.96
31,18.92
32,29.18
33,37.15
34,28.16
35,30.42
36,42.34
37,29.47
38,29.14
39,52.12
40,19.24
41,26.4
42,16.29
43,28.44
44,20.89
45,15.82
46,53.51
47,40.59
48,33.41
49,21.23
50,51.94
51,19.74
52,19.65
53,19.22
54,15.08
55,41.91
56,46.89
57,19.89
58,19.87
59,22.84
60,36.67
61,18.59
62,13.77
63,22.96
64,9.01
65,10.83
66,39.8
67,24.58
68,36.97
69,45.42
70,28.39
71,30.39
72,18.91
73,42.96
74,19.72
75,24.93
76,22.47
77,19.78
78,47.64
79,29.26
80,36.43
81,22.11
82,56.34
83,12.87
84,37.1
85,30.71
86,25.94
87,36.66
88,37.34
89,49.42
