src,dst,comm
0,16,10
1,46,7
2,15,1
3,24,8
4,11,4
4,10,7
5,29,3
6,22,2
7,36,4
7,16,4
8,45,5
8,41,4
8,27,9
9,46,6
9,43,10
9,28,2
10,45,2
10,30,6
11,12,9
11,39,2
12,43,2
12,45,1
13,41,5
13,22,8
13,23,3
14,24,7
15,43,10
15,32,9
16,33,7
16,36,7
16,27,5
16,46,1
17,26,1
18,46,10
18,39,4
18,33,5
19,39,4
19,44,10
19,40,8
19,42,9
20,24,1
21,23,2
21,43,4
22,48,3
23,41,1
24,44,1
24,38,5
25,31,8
25,46,10
26,45,3
27,36,9
27,31,9
27,42,5
28,46,9
28,43,3
29,45,8
29,42,10
29,48,5
30,41,6
30,32,8
30,49,6
30,47,4
31,44,6
31,41,4
31,48,5
32,34,7
32,41,5
32,37,7
32,36,8
33,34,10
33,47,6
34,49,1
34,42,2
35,39,2
35,43,5
35,37,9
35,41,2
36,46,6
36,44,7
37,47,6
37,40,10
37,46,7
37,49,5
38,39,8
39,49,4
40,49,3
40,45,9
40,42,8
40,41,4
41,45,7
41,46,6
42,45,1
42,43,5
43,44,4
44,48,7
44,49,3
45,47,9
45,49,7
46,48,6
46,47,9
47,48,9
47,49,5
48,49,2
