task,cost
0,44.88
1,40.54
2,10.01
3,30.54
4,19.09
5,28.63
6,33.74
7,39.13
8,47.94
9,23.45
10,30.62
11,30.64
12,44.74
13,52.47
14,13.12
15,44.37
16,41.52
17,19.46
18,46.96
19,14.02
20,35.71
21,49.22
22,18.29
23,24.38
24,26.23
25,29.23
26,8.72
27,24.5
28,58.4
29,28.37
30,35.1
31,9.96
32,39.96
33,12.88
34,42.66
35,29.16
36,29.33
37,44.41
38,33.47
39,28.71
40,16.25
41,17.15
42,45.77
43,18.57
44,45.58
45,54.76
46,31.85
47,26.94
48,34.6
49,19.61
50,38.86
51,18.28
52,28.85
53,33.41
54,25.07
55,44.07
56,10.76
57,28.64
58,53.7
59,13.55
