task,cost
0,59.32
1,24.95
2,52.49
3,17.05
4,38.16
5,25.6
6,50.74
7,12.03
8,29.58
9,25.55
10,51.89
11,47.11
12,24.98
13,26.18
14,36.22
15,11.69
16,42.62
17,57.86
18,48.38
19,35.27
20,10.96
21,31.67
22,27.13
23,50.43
24,17.84
25,24.25
26,38.9
27,51.58
28,41.04
29,18.98
30,33.69
31,28.86
32,41.15
33,21.81
34,32.17
35,40.62
36,29.45
37,19.81
38,42.07
39,35.15
40,7.81
41,11.0
42,17.29
43,32.34
44,16.68
45,39.95
46,28.95
47,40.78
48,18.66
49,40.47
50,15.48
51,49.16
52,39.51
53,34.47
54,41.4
55,38.64
56,37.73
57,50.77
58,56.51
59,18.18
60,24.97
61,43.72
62,15.25
63,29.1
64,19.84
65,34.76
66,29.81
67,19.56
68,58.89
69,12.82
